RegionID,SizeRank,RegionName,RegionType,StateName,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022
395105,495,"Somerset, KY",msa,KY,133839,138198,138448,139267,136700,147661,138419,141242,131602,145932,143865,141739,137539,142437,142926,147432,144494,153849,150390,159116,159133,160076,153997,152859,158378,160018,162232,161086,162603,159593,160853,166605,179309,190885,193882,194752,187224,189528,196560,206636,206575,205022,206145,210627,218392,211094,218469,209897
394343,496,"Athens, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152169
394826,497,"Marion, IN",msa,IN,93216,92753,92387,90106,88749,95542,96117,94897,87092,87681,88044,87767,88205,88548,91498,94223,101026,104028,102558,97948,94891,95731,99049,102214,98466,103602,103419,108942,107986,102130,100817,98982,103479,99312,95462,102573,116435,120445,119290,114198,117552,121016,122950,121501,122684,122134,124772,129486
394827,498,"Marion, OH",msa,OH,107499,108277,116884,112646,111852,109642,105866,93374,98783,104979,111169,110227,109089,111989,106247,112638,108904,114058,111598,122421,119191,114565,107472,113547,110144,110079,112348,119547,118164,134606,128772,138391,127280,138771,142323,142020,136205,133089,129628,137844,134004,138350,125354,121433,118829,131343,148671,150300
394496,500,"Coos Bay, OR",msa,OR,197758,208734,207762,216214,220002,215432,224994,222223,226898,218904,218022,228358,228439,228780,225950,241273,245090,237779,226585,232860,245730,246801,246590,245534,248396,245193,243571,236521,238821,233695,242973,249464,259858,274386,283946,292577,296260,303932,303779,305646,309169,312575,309653,318912,342390,353496,356081,359146
395016,502,"Red Bluff, CA",msa,CA,224331,221324,224120,220736,231128,242026,241949,239908,235497,240107,236815,240440,246384,244368,243170,241094,243648,245145,257643,269906,265668,257681,243379,248603,259017,277091,282036,292588,279365,287020,273341,294897,309574,320994,313919,302428,307828,314477,314117,310213,311067,319896,312223,328230,324935,343422,331108,328265
394472,503,"Clearlake, CA",msa,CA,253266,255431,258975,249145,237334,235984,250170,250781,252976,251125,255333,249035,244766,252353,261475,266672,261517,256657,251361,259484,265618,276344,282008,287040,292357,291026,296745,294776,292399,285305,291390,299797,314001,326299,323131,327064,317721,329965,328705,330516,329210,330290,343818,344987,346425,337359,335638,336161
394360,504,"Baraboo, WI",msa,WI,176927,173175,176418,174473,177384,176716,182846,182335,188413,181629,183256,178217,193419,197511,208189,196223,192333,183822,181502,184389,199793,212195,220421,210627,209922,217924,219796,230412,227618,221679,207667,203211,214117,222300,227460,228802,229218,225316,231856,239551,242475,236529,235551,240738,245905,251329,252501,251860
394540,506,"Dublin, GA",msa,GA,118386,127888,126013,110498,106538,109245,122894,123344,123841,124367,123366,127554,140121,146825,141136,125641,119893,124268,127148,129093,126512,127618,124224,120150,121243,140490,134578,139940,131505,141292,135220,132792,136295,140166,132514,126421,125865,123938,125066,125463,134531,155139,168723,171577,175490,170497,178130,163553
394787,507,"Lewiston, ID",msa,ID,209624,209476,219518,216258,212800,211526,213127,217985,222392,223812,222402,219006,215995,218825,223014,216518,219773,221614,232095,226164,233077,231399,239144,241682,246655,254745,254584,261012,259776,256790,250356,253689,264506,279238,287728,287796,287782,285035,294984,303687,301499,310551,313133,330913,335311,342822,341391,337473
394629,509,"Georgetown, SC",msa,SC,230700,224266,245643,245282,243302,247236,242864,254867,256968,247960,249819,239294,251455,266760,274225,288987,285236,298792,287508,267326,260095,263433,294210,292732,299805,300736,313635,310782,291315,285994,296541,303966,320376,304237,320675,306001,315817,326295,350010,369302,359565,343103,331837,329876,348161,366744,364106,361687
